Date,Hour,GantryID,Direction,Vol_Trail,Vol_Car,Vol_Truck,Vol_TourBus,Vol_BTruck,Day,RoadName,Start,End,RoadSection
2024-01-25,11,03F1779S,S,283,1334,607,19,272,Thursday,國道3號,沙鹿,龍井,沙鹿-龍井
2024-01-25,11,03F1860N,N,270,1115,573,5,262,Thursday,國道3號,和美,龍井,和美-龍井
2024-01-25,11,03F1860S,S,325,1438,692,19,294,Thursday,國道3號,龍井,和美,龍井-和美
2024-01-25,11,03F1941N,N,411,1385,731,7,326,Thursday,國道3號,彰化系統,和美,彰化系統-和美
2024-01-25,11,03F1944S,S,529,1712,821,17,347,Thursday,國道3號,和美,彰化系統,和美-彰化系統
2024-01-25,11,03F1991S,S,171,1467,715,9,264,Thursday,國道3號,彰化系統,快官,彰化系統-快官
2024-01-25,11,03F1992N,N,243,1587,835,9,300,Thursday,國道3號,快官,彰化系統,快官-彰化系統
2024-01-25,11,03F2066N,N,241,1851,924,24,295,Thursday,國道3號,烏日,快官,烏日-快官
2024-01-25,11,03F2066S,S,192,1919,918,32,294,Thursday,國道3號,快官,烏日,快官-烏日
2024-01-25,11,03F2078N,N,194,1843,904,25,256,Thursday,國道3號,中投,烏日,中投-烏日
2024-01-25,11,03F2079S,S,160,1952,889,34,232,Thursday,國道3號,烏日,中投,烏日-中投
2024-01-25,11,03F2100N,N,185,1983,869,27,247,Thursday,國道3號,霧峰,中投,霧峰-中投
2024-01-25,11,03F2100S,S,154,2051,894,42,220,Thursday,國道3號,中投,霧峰,中投-霧峰
2024-01-25,11,03F2125N,N,176,2415,1046,28,251,Thursday,國道3號,霧峰系統,霧峰,霧峰系統-霧峰
2024-01-25,11,03F2129S,S,176,2848,1186,44,254,Thursday,國道3號,霧峰,霧峰系統,霧峰-霧峰系統
2024-01-25,11,03F2152S,S,121,2402,1035,25,251,Thursday,國道3號,霧峰系統,草屯,霧峰系統-草屯
2024-01-25,11,03F2153N,N,135,2122,952,17,228,Thursday,國道3號,草屯,霧峰系統,草屯-霧峰系統
2024-01-25,11,03F2194N,N,147,1949,886,18,220,Thursday,國道3號,中興系統,草屯,中興系統-草屯
2024-01-25,11,03F2194S,S,151,2209,948,20,235,Thursday,國道3號,草屯,中興系統,草屯-中興系統
2024-01-25,11,03F2231N,N,144,1749,756,21,194,Thursday,國道3號,中興,中興系統,中興-中興系統
2024-01-25,11,03F2235S,S,154,2052,779,19,198,Thursday,國道3號,中興系統,中興,中興系統-中興
2024-01-25,11,03F2260N,N,125,1537,646,21,157,Thursday,國道3號,南投,中興,南投-中興
2024-01-25,11,03F2261S,S,136,1901,704,18,168,Thursday,國道3號,中興,南投,中興-南投
2024-01-25,11,03F2306N,N,122,1209,535,18,145,Thursday,國道3號,南投服務區,南投,南投服務區-南投
2024-01-25,11,03F2306S,S,129,1544,577,16,149,Thursday,國道3號,南投,南投服務區,南投-南投服務區
2024-01-25,11,03F2336N,N,118,1207,527,17,150,Thursday,國道3號,名間,南投服務區,名間-南投服務區
2024-01-25,11,03F2336S,S,132,1496,555,13,141,Thursday,國道3號,南投服務區,名間,南投服務區-名間
2024-01-25,11,03F2415N,N,76,1022,401,9,130,Thursday,國道3號,竹山,名間,竹山-名間
2024-01-25,11,03F2415S,S,77,1270,450,12,136,Thursday,國道3號,名間,竹山,名間-竹山
2024-01-25,11,03F2447N,N,124,960,352,13,121,Thursday,國道3號,南雲,竹山,南雲-竹山
2024-01-25,11,03F2447S,S,54,944,360,4,115,Thursday,國道3號,竹山,南雲,竹山-南雲
2024-01-25,11,03F2535N,N,114,930,350,9,112,Thursday,國道3號,斗六,南雲,斗六-南雲
2024-01-25,11,03F2535S,S,75,911,360,6,112,Thursday,國道3號,南雲,斗六,南雲-斗六
2024-01-25,11,03F2614N,N,126,877,362,9,108,Thursday,國道3號,古坑(文化路)&古坑系統,斗六,古坑(文化路)&古坑系統-斗六
2024-01-25,11,03F2614S,S,80,880,327,8,136,Thursday,國道3號,斗六,古坑(文化路)&古坑系統,斗六-古坑(文化路)&古坑系統
2024-01-25,11,03F2709N,N,80,800,312,16,90,Thursday,國道3號,古坑(朝陽路),古坑(文化路)&古坑系統,古坑(朝陽路)-古坑(文化路)&古坑系統
2024-01-25,11,03F2709S,S,54,767,287,8,105,Thursday,國道3號,古坑(文化路)&古坑系統,古坑(朝陽路),古坑(文化路)&古坑系統-古坑(朝陽路)
2024-01-25,11,03F2747N,N,85,818,347,15,97,Thursday,國道3號,古坑服務區,古坑(朝陽路),古坑服務區-古坑(朝陽路)
2024-01-25,11,03F2747S,S,50,787,308,8,115,Thursday,國道3號,古坑(朝陽路),古坑服務區,古坑(朝陽路)-古坑服務區
2024-01-25,11,03F2777N,N,86,836,348,16,106,Thursday,國道3號,梅山,古坑服務區,梅山-古坑服務區
2024-01-25,11,03F2777S,S,51,801,295,11,107,Thursday,國道3號,古坑服務區,梅山,古坑服務區-梅山
2024-01-25,11,03F2840N,N,81,1015,389,9,113,Thursday,國道3號,竹崎(縣道166線),梅山,竹崎(縣道166線)-梅山
2024-01-25,11,03F2840S,S,48,872,351,12,123,Thursday,國道3號,梅山,竹崎(縣道166線),梅山-竹崎(縣道166線)
2024-01-25,11,03F2899N,N,58,740,289,7,82,Thursday,國道3號,竹崎(縣道159線),竹崎(縣道166線),竹崎(縣道159線)-竹崎(縣道166線)
2024-01-25,11,03F2899S,S,39,645,249,10,92,Thursday,國道3號,竹崎(縣道166線),竹崎(縣道159線),竹崎(縣道166線)-竹崎(縣道159線)
2024-01-25,11,03F2923N,N,78,930,382,8,137,Thursday,國道3號,中埔,竹崎(縣道159線),中埔-竹崎(縣道159線)
2024-01-25,11,03F2923S,S,52,810,369,10,133,Thursday,國道3號,竹崎(縣道159線),中埔,竹崎(縣道159線)-中埔
2024-01-25,11,03F2985N,N,70,1115,410,13,135,Thursday,國道3號,水上系統,中埔,水上系統-中埔
2024-01-25,11,03F2985S,S,48,826,353,8,124,Thursday,國道3號,中埔,水上系統,中埔-水上系統
2024-01-25,11,03F3101N,N,98,894,313,12,112,Thursday,國道3號,白河,水上系統,白河-水上系統
2024-01-25,11,03F3101S,S,57,681,279,10,95,Thursday,國道3號,水上系統,白河,水上系統-白河
2024-01-25,11,03F3187N,N,106,928,308,8,112,Thursday,國道3號,東山服務區,白河,東山服務區-白河
2024-01-25,11,03F3187S,S,76,695,288,13,101,Thursday,國道3號,白河,東山服務區,白河-東山服務區
2024-01-25,11,03F3211N,N,110,937,330,8,111,Thursday,國道3號,柳營,東山服務區,柳營-東山服務區
2024-01-25,11,03F3211S,S,75,683,283,14,95,Thursday,國道3號,東山服務區,柳營,東山服務區-柳營
2024-01-25,11,03F3259N,N,134,990,359,5,130,Thursday,國道3號,烏山頭,柳營,烏山頭-柳營
2024-01-25,11,03F3259S,S,105,731,311,13,120,Thursday,國道3號,柳營,烏山頭,柳營-烏山頭
2024-01-25,11,03F3307N,N,141,1042,394,5,146,Thursday,國道3號,官田系統,烏山頭,官田系統-烏山頭
2024-01-25,11,03F3307S,S,125,801,354,15,120,Thursday,國道3號,烏山頭,官田系統,烏山頭-官田系統
2024-01-25,11,03F3392N,N,179,1197,427,8,179,Thursday,國道3號,善化,官田系統,善化-官田系統
2024-01-25,11,03F3392S,S,152,838,398,17,154,Thursday,國道3號,官田系統,善化,官田系統-善化
2024-01-25,11,03F3445N,N,190,1212,443,5,173,Thursday,國道3號,新化系統,善化,新化系統-善化
2024-01-25,11,03F3445S,S,148,900,448,16,159,Thursday,國道3號,善化,新化系統,善化-新化系統
2024-01-25,11,03F3496N,N,279,1112,431,4,208,Thursday,國道3號,關廟,新化系統,關廟-新化系統
2024-01-25,11,03F3496S,S,229,798,436,16,192,Thursday,國道3號,新化系統,關廟,新化系統-關廟
2024-01-25,11,03F3588N,N,320,951,403,4,164,Thursday,國道3號,關廟服務區,關廟,關廟服務區-關廟
2024-01-25,11,03F3588S,S,290,793,381,15,144,Thursday,國道3號,關廟,關廟服務區,關廟-關廟服務區
2024-01-25,11,03F3670N,N,328,935,401,4,166,Thursday,國道3號,田寮,關廟服務區,田寮-關廟服務區
2024-01-25,11,03F3670S,S,294,815,369,10,137,Thursday,國道3號,關廟服務區,田寮,關廟服務區-田寮
2024-01-25,11,03F3743N,N,326,937,414,4,182,Thursday,國道3號,燕巢系統,田寮,燕巢系統-田寮
2024-01-25,11,03F3743S,S,325,811,394,8,152,Thursday,國道3號,田寮,燕巢系統,田寮-燕巢系統
2024-01-25,11,03F3854N,N,112,805,397,3,157,Thursday,國道3號,九如,燕巢系統,九如-燕巢系統
2024-01-25,11,03F3854S,S,127,946,482,11,156,Thursday,國道3號,燕巢系統,九如,燕巢系統-九如
2024-01-25,11,03F3916N,N,97,659,347,8,120,Thursday,國道3號,屏東,九如,屏東-九如
2024-01-25,11,03F3916S,S,96,759,377,10,113,Thursday,國道3號,九如,屏東,九如-屏東
2024-01-25,11,03F3981S,S,56,585,291,9,88,Thursday,國道3號,屏東,長治,屏東-長治
2024-01-25,11,03F3984N,N,66,493,279,14,92,Thursday,國道3號,長治,屏東,長治-屏東
2024-01-25,11,03F4018S,S,58,610,321,7,92,Thursday,國道3號,長治,麟洛,長治-麟洛
2024-01-25,11,03F4021N,N,63,539,300,13,96,Thursday,國道3號,麟洛,長治,麟洛-長治
2024-01-25,11,03F4142N,N,58,609,334,13,79,Thursday,國道3號,竹田系統,麟洛,竹田系統-麟洛
2024-01-25,11,03F4142S,S,65,765,400,6,87,Thursday,國道3號,麟洛,竹田系統,麟洛-竹田系統
2024-01-25,11,03F4168N,N,103,668,366,30,91,Thursday,國道3號,崁頂,竹田系統,崁頂-竹田系統
2024-01-25,11,03F4168S,S,94,884,392,25,86,Thursday,國道3號,竹田系統,崁頂,竹田系統-崁頂
2024-01-25,11,03F4232N,N,80,536,266,33,71,Thursday,國道3號,南州,崁頂,南州-崁頂
2024-01-25,11,03F4232S,S,76,767,305,23,59,Thursday,國道3號,崁頂,南州,崁頂-南州
2024-01-25,11,03F4259N,N,12,188,95,20,19,Thursday,國道3號,林邊,南州,林邊-南州
2024-01-25,11,03F4263S,S,12,252,112,18,23,Thursday,國道3號,南州,林邊,南州-林邊
2024-01-25,11,05F0000S,S,0,1679,584,51,11,Thursday,國道5號,南港系統,石碇,南港系統-石碇
2024-01-25,11,05F0001N,N,0,1183,445,40,7,Thursday,國道5號,石碇,南港系統,石碇-南港系統
2024-01-25,11,05F0055N,N,0,1214,428,39,2,Thursday,國道5號,坪林交控中心專用道,石碇,坪林交控中心專用道-石碇
2024-01-25,11,05F0055S,S,0,2038,678,51,1,Thursday,國道5號,石碇,坪林交控中心專用道,石碇-坪林交控中心專用道
2024-01-25,11,05F0287N,N,0,1176,383,37,2,Thursday,國道5號,頭城,坪林交控中心專用道,頭城-坪林交控中心專用道
2024-01-25,11,05F0287S,S,0,1903,621,53,3,Thursday,國道5號,坪林交控中心專用道,頭城,坪林交控中心專用道-頭城
2024-01-25,11,05F0309N,N,56,844,338,29,29,Thursday,國道5號,宜蘭(四城、大福),頭城,宜蘭(四城、大福)-頭城
2024-01-25,11,05F0309S,S,63,1486,508,37,21,Thursday,國道5號,頭城,宜蘭(四城、大福),頭城-宜蘭(四城、大福)
2024-01-25,11,05F0438N,N,70,684,273,20,34,Thursday,國道5號,羅東,宜蘭(壯圍),羅東-宜蘭(壯圍)
2024-01-25,11,05F0439S,S,90,1182,421,30,28,Thursday,國道5號,宜蘭(壯圍),羅東,宜蘭(壯圍)-羅東
2024-01-25,11,05F0494S,S,75,549,220,4,14,Thursday,國道5號,羅東,蘇澳,羅東-蘇澳
2024-01-25,11,05F0528N,N,72,363,165,6,22,Thursday,國道5號,蘇澳,羅東,蘇澳-羅東
2024-01-25,11,05FR113S,S,24,262,96,3,7,Thursday,國道5號,宜蘭(四城、大福),宜蘭(壯圍),宜蘭(四城、大福)-宜蘭(壯圍)
2024-01-25,11,05FR143N,N,20,201,83,3,7,Thursday,國道5號,宜蘭(壯圍),宜蘭(四城、大福),宜蘭(壯圍)-宜蘭(四城、大福)
2024-01-25,12,01F0005N,N,0,1047,385,45,13,Thursday,國道1號,基隆,基隆端,基隆-基隆端
2024-01-25,12,01F0005S,S,1,1127,395,52,16,Thursday,國道1號,基隆端,基隆,基隆端-基隆
2024-01-25,12,01F0017N,N,17,908,350,48,27,Thursday,國道1號,八堵,基隆,八堵-基隆
2024-01-25,12,01F0017S,S,18,976,349,48,19,Thursday,國道1號,基隆,八堵,基隆-八堵
2024-01-25,12,01F0029N,N,30,1069,401,52,42,Thursday,國道1號,大華系統,八堵,大華系統-八堵
2024-01-25,12,01F0029S,S,25,1215,447,56,31,Thursday,國道1號,八堵,大華系統,八堵-大華系統
2024-01-25,12,01F0061N,N,228,1726,728,82,118,Thursday,國道1號,五堵,大華系統,五堵-大華系統
2024-01-25,12,01F0061S,S,216,1733,706,69,105,Thursday,國道1號,大華系統,五堵,大華系統-五堵
2024-01-25,12,01F0099N,N,222,1773,791,81,128,Thursday,國道1號,汐止&汐止系統,五堵,汐止&汐止系統-五堵
2024-01-25,12,01F0099S,S,212,1706,756,73,102,Thursday,國道1號,五堵,汐止&汐止系統,五堵-汐止&汐止系統
2024-01-25,12,01F0147N,N,327,1509,588,61,226,Thursday,國道1號,東湖,汐止&汐止系統,東湖-汐止&汐止系統
2024-01-25,12,01F0147S,S,342,1382,471,55,186,Thursday,國道1號,汐止&汐止系統,東湖,汐止&汐止系統-東湖
2024-01-25,12,01F0155N,N,335,2006,790,63,244,Thursday,國道1號,內湖,東湖,內湖-東湖
2024-01-25,12,01F0155S,S,363,1964,671,58,220,Thursday,國道1號,東湖,內湖,東湖-內湖
2024-01-25,12,01F0182S,S,393,1500,557,25,220,Thursday,國道1號,內湖,圓山,內湖-圓山
2024-01-25,12,01F0213N,N,335,1607,605,24,246,Thursday,國道1號,圓山,內湖,圓山-內湖
2024-01-25,12,01F0233N,N,382,3607,1053,50,315,Thursday,國道1號,臺北,圓山,臺北-圓山
2024-01-25,12,01F0248S,S,450,3496,1265,50,302,Thursday,國道1號,圓山,臺北,圓山-臺北
2024-01-25,12,01F0256N,N,364,3528,951,100,333,Thursday,國道1號,三重,臺北,三重-臺北
2024-01-25,12,01F0264S,S,449,2990,1113,96,292,Thursday,國道1號,臺北,三重,臺北-三重
2024-01-25,12,01F0293N,N,354,3161,876,118,338,Thursday,國道1號,五股,三重,五股-三重
2024-01-25,12,01F0293S,S,446,2773,1000,122,280,Thursday,國道1號,三重,五股,三重-五股
2024-01-25,12,01F0339S,S,341,4811,2057,154,376,Thursday,國道1號,五股,高公局,五股-高公局
2024-01-25,12,01F0340N,N,278,5159,1870,155,375,Thursday,國道1號,高公局,五股,高公局-五股
2024-01-25,12,01F0376N,N,268,4010,1479,102,357,Thursday,國道1號,林口(文化一路),高公局,林口(文化一路)-高公局
2024-01-25,12,01F0376S,S,336,3425,1570,115,377,Thursday,國道1號,高公局,林口(文化一路),高公局-林口(文化一路)
2024-01-25,12,01F0413N,N,189,2115,730,57,246,Thursday,國道1號,林口(文化北路),林口(文化一路),林口(文化北路)-林口(文化一路)
2024-01-25,12,01F0413S,S,242,1816,759,64,252,Thursday,國道1號,林口(文化一路),林口(文化北路),林口(文化一路)-林口(文化北路)
2024-01-25,12,01F0467N,N,306,3657,1391,86,430,Thursday,國道1號,桃園(49A),林口(文化北路),桃園(49A)-林口(文化北路)
2024-01-25,12,01F0467S,S,366,3439,1499,97,441,Thursday,國道1號,林口(文化北路),桃園(49A),林口(文化北路)-桃園(49A)
2024-01-25,12,01F0492N,N,252,2230,881,30,347,Thursday,國道1號,桃園(49B),桃園(49A),桃園(49B)-桃園(49A)
2024-01-25,12,01F0492S,S,293,2059,964,37,325,Thursday,國道1號,桃園(49A),桃園(49B),桃園(49A)-桃園(49B)
2024-01-25,12,01F0511N,N,358,3777,1439,43,500,Thursday,國道1號,機場系統,桃園(49B),機場系統-桃園(49B)
2024-01-25,12,01F0511S,S,374,3430,1540,48,467,Thursday,國道1號,桃園(49B),機場系統,桃園(49B)-機場系統
2024-01-25,12,01F0532N,N,311,2903,1144,42,461,Thursday,國道1號,中壢服務區,機場系統,中壢服務區-機場系統
2024-01-25,12,01F0532S,S,317,2715,1228,45,444,Thursday,國道1號,機場系統,中壢服務區,機場系統-中壢服務區
2024-01-25,12,01F0557N,N,310,2936,1168,40,448,Thursday,國道1號,內壢,中壢服務區,內壢-中壢服務區
2024-01-25,12,01F0557S,S,313,2706,1180,41,429,Thursday,國道1號,中壢服務區,內壢,中壢服務區-內壢
2024-01-25,12,01F0578S,S,352,2364,1035,29,489,Thursday,國道1號,內壢,中壢,內壢-中壢
2024-01-25,12,01F0584N,N,332,2533,1087,33,457,Thursday,國道1號,中壢,內壢,中壢-內壢
2024-01-25,12,01F0633N,N,346,2575,1113,24,467,Thursday,國道1號,平鎮系統,中壢,平鎮系統-中壢
2024-01-25,12,01F0633S,S,366,2119,1016,22,508,Thursday,國道1號,中壢,平鎮系統,中壢-平鎮系統
2024-01-25,12,01F0664N,N,366,2189,904,18,466,Thursday,國道1號,幼獅,平鎮系統,幼獅-平鎮系統
2024-01-25,12,01F0664S,S,388,1973,873,22,501,Thursday,國道1號,平鎮系統,幼獅,平鎮系統-幼獅
2024-01-25,12,01F0681N,N,339,1967,805,17,414,Thursday,國道1號,楊梅,幼獅,楊梅-幼獅
2024-01-25,12,01F0681S,S,326,1878,782,21,470,Thursday,國道1號,幼獅,楊梅,幼獅-楊梅
2024-01-25,12,01F0699N,N,295,1289,546,13,342,Thursday,國道1號,校前路,楊梅,校前路-楊梅
2024-01-25,12,01F0699S,S,285,1281,524,16,385,Thursday,國道1號,楊梅,校前路,楊梅-校前路
2024-01-25,12,01F0750N,N,299,2484,937,67,329,Thursday,國道1號,湖口,校前路,湖口-校前路
2024-01-25,12,01F0750S,S,300,2554,979,55,384,Thursday,國道1號,校前路,湖口,校前路-湖口
2024-01-25,12,01F0880N,N,299,2729,950,68,354,Thursday,國道1號,竹北,湖口,竹北-湖口
2024-01-25,12,01F0880S,S,315,2707,1000,59,361,Thursday,國道1號,湖口,竹北,湖口-竹北
2024-01-25,12,01F0928N,N,313,3073,915,65,372,Thursday,國道1號,新竹(新竹、竹東),竹北,新竹(新竹、竹東)-竹北
2024-01-25,12,01F0928S,S,323,2906,1014,58,363,Thursday,國道1號,竹北,新竹(新竹、竹東),竹北-新竹(新竹、竹東)
2024-01-25,12,01F0950S,S,267,1568,630,42,281,Thursday,國道1號,新竹(新竹、竹東),新竹(科學園區),新竹(新竹、竹東)-新竹(科學園區)
2024-01-25,12,01F0956N,N,251,1505,500,43,310,Thursday,國道1號,新竹(科學園區),新竹(新竹、竹東),新竹(科學園區)-新竹(新竹、竹東)
2024-01-25,12,01F0979N,N,290,2394,769,52,404,Thursday,國道1號,新竹系統,新竹(科學園區),新竹系統-新竹(科學園區)
2024-01-25,12,01F0980S,S,307,2556,943,55,377,Thursday,國道1號,新竹(科學園區),新竹系統,新竹(科學園區)-新竹系統
2024-01-25,12,01F1045N,N,171,1923,687,49,245,Thursday,國道1號,頭份,新竹系統,頭份-新竹系統
2024-01-25,12,01F1045S,S,99,2071,768,45,263,Thursday,國道1號,新竹系統,頭份,新竹系統-頭份
2024-01-25,12,01F1123N,N,184,1538,583,47,253,Thursday,國道1號,頭屋,頭份,頭屋-頭份
2024-01-25,12,01F1123S,S,84,1791,622,43,244,Thursday,國道1號,頭份,頭屋,頭份-頭屋
2024-01-25,12,01F1292N,N,192,1378,545,47,243,Thursday,國道1號,苗栗,頭屋,苗栗-頭屋
2024-01-25,12,01F1292S,S,85,1677,563,48,272,Thursday,國道1號,頭屋,苗栗,頭屋-苗栗
2024-01-25,12,01F1389N,N,171,1452,569,49,249,Thursday,國道1號,銅鑼,苗栗,銅鑼-苗栗
2024-01-25,12,01F1389S,S,96,1730,607,47,301,Thursday,國道1號,苗栗,銅鑼,苗栗-銅鑼
2024-01-25,12,01F1465N,N,175,1590,598,48,255,Thursday,國道1號,三義,銅鑼,三義-銅鑼
2024-01-25,12,01F1465S,S,103,1867,656,53,309,Thursday,國道1號,銅鑼,三義,銅鑼-三義
2024-01-25,12,01F1572N,N,162,1597,632,41,232,Thursday,國道1號,后里,三義,后里-三義
2024-01-25,12,01F1572S,S,99,1826,635,51,272,Thursday,國道1號,三義,后里,三義-后里
2024-01-25,12,01F1621N,N,216,1944,772,49,257,Thursday,國道1號,臺中系統,后里,臺中系統-后里
2024-01-25,12,01F1621S,S,122,2040,743,53,272,Thursday,國道1號,后里,臺中系統,后里-臺中系統
2024-01-25,12,01F1664N,N,218,2206,877,46,282,Thursday,國道1號,豐原,臺中系統,豐原-臺中系統
2024-01-25,12,01F1664S,S,172,2434,917,60,302,Thursday,國道1號,臺中系統,豐原,臺中系統-豐原
2024-01-25,12,01F1699N,N,225,2348,862,52,279,Thursday,國道1號,大雅,豐原,大雅-豐原
2024-01-25,12,01F1699S,S,160,2555,911,61,273,Thursday,國道1號,豐原,大雅,豐原-大雅
2024-01-25,12,01F1774N,N,244,2129,804,42,302,Thursday,國道1號,臺中,大雅,臺中-大雅
2024-01-25,12,01F1774S,S,182,2382,834,48,251,Thursday,國道1號,大雅,臺中,大雅-臺中
2024-01-25,12,01F1802N,N,228,1880,710,41,300,Thursday,國道1號,南屯,臺中,南屯-臺中
2024-01-25,12,01F1802S,S,145,1910,750,35,251,Thursday,國道1號,臺中,南屯,臺中-南屯
2024-01-25,12,01F1839N,N,245,1831,711,31,344,Thursday,國道1號,王田,南屯,王田-南屯
2024-01-25,12,01F1839S,S,152,2039,823,40,298,Thursday,國道1號,南屯,王田,南屯-王田
2024-01-25,12,01F1906N,N,246,1760,718,36,343,Thursday,國道1號,彰化系統,王田,彰化系統-王田
2024-01-25,12,01F1906S,S,146,1914,853,44,344,Thursday,國道1號,王田,彰化系統,王田-彰化系統
2024-01-25,12,01F1960N,N,450,2394,989,38,455,Thursday,國道1號,彰化,彰化系統,彰化-彰化系統
2024-01-25,12,01F1960S,S,558,2893,1235,52,537,Thursday,國道1號,彰化系統,彰化,彰化系統-彰化
2024-01-25,12,01F2011N,N,446,2072,919,40,425,Thursday,國道1號,埔鹽系統,彰化,埔鹽系統-彰化
2024-01-25,12,01F2011S,S,556,2616,1133,47,492,Thursday,國道1號,彰化,埔鹽系統,彰化-埔鹽系統
2024-01-25,12,01F2089N,N,462,1923,858,36,409,Thursday,國道1號,員林,埔鹽系統,員林-埔鹽系統
2024-01-25,12,01F2089S,S,583,2379,1077,47,500,Thursday,國道1號,埔鹽系統,員林,埔鹽系統-員林
2024-01-25,12,01F2156N,N,431,1679,748,35,404,Thursday,國道1號,北斗,員林,北斗-員林
2024-01-25,12,01F2156S,S,522,2059,891,45,446,Thursday,國道1號,員林,北斗,員林-北斗
2024-01-25,12,01F2249N,N,405,1422,662,31,388,Thursday,國道1號,西螺,北斗,西螺-北斗
2024-01-25,12,01F2249S,S,526,1793,799,47,439,Thursday,國道1號,北斗,西螺,北斗-西螺
2024-01-25,12,01F2322N,N,397,1472,692,32,389,Thursday,國道1號,虎尾,西螺,虎尾-西螺
2024-01-25,12,01F2322S,S,517,1797,802,53,433,Thursday,國道1號,西螺,虎尾,西螺-虎尾
2024-01-25,12,01F2394N,N,377,1439,691,36,373,Thursday,國道1號,斗南,虎尾,斗南-虎尾
2024-01-25,12,01F2394S,S,481,1667,764,52,413,Thursday,國道1號,虎尾,斗南,虎尾-斗南
2024-01-25,12,01F2425N,N,374,1460,704,32,373,Thursday,國道1號,雲林系統,斗南,雲林系統-斗南
2024-01-25,12,01F2425S,S,495,1627,750,43,419,Thursday,國道1號,斗南,雲林系統,斗南-雲林系統
2024-01-25,12,01F2472N,N,363,1448,663,35,339,Thursday,國道1號,大林,雲林系統,大林-雲林系統
2024-01-25,12,01F2472S,S,490,1574,726,34,411,Thursday,國道1號,雲林系統,大林,雲林系統-大林
2024-01-25,12,01F2514N,N,355,1374,647,32,355,Thursday,國道1號,民雄,大林,民雄-大林
2024-01-25,12,01F2514S,S,465,1561,702,31,405,Thursday,國道1號,大林,民雄,大林-民雄
2024-01-25,12,01F2603N,N,361,1396,644,31,350,Thursday,國道1號,嘉義,民雄,嘉義-民雄
2024-01-25,12,01F2603S,S,441,1441,671,31,367,Thursday,國道1號,民雄,嘉義,民雄-嘉義
2024-01-25,12,01F2674N,N,360,1294,630,31,342,Thursday,國道1號,水上,嘉義,水上-嘉義
2024-01-25,12,01F2674S,S,432,1262,612,24,350,Thursday,國道1號,嘉義,水上,嘉義-水上
2024-01-25,12,01F2714N,N,358,1260,610,35,327,Thursday,國道1號,嘉義系統,水上,嘉義系統-水上
2024-01-25,12,01F2714S,S,439,1223,602,22,346,Thursday,國道1號,水上,嘉義系統,水上-嘉義系統
2024-01-25,12,01F2827N,N,359,1325,619,33,292,Thursday,國道1號,新營服務區,嘉義系統,新營服務區-嘉義系統
2024-01-25,12,01F2827S,S,426,1294,591,17,319,Thursday,國道1號,嘉義系統,新營服務區,嘉義系統-新營服務區
2024-01-25,12,01F2866N,N,353,1320,635,34,288,Thursday,國道1號,新營,新營服務區,新營-新營服務區
2024-01-25,12,01F2866S,S,429,1223,574,18,304,Thursday,國道1號,新營服務區,新營,新營服務區-新營
2024-01-25,12,01F2930N,N,393,1590,734,36,304,Thursday,國道1號,下營系統,新營,下營系統-新營
2024-01-25,12,01F2930S,S,432,1445,670,20,297,Thursday,國道1號,新營,下營系統,新營-下營系統
2024-01-25,12,01F3019N,N,463,1697,761,30,321,Thursday,國道1號,麻豆,下營系統,麻豆-下營系統
2024-01-25,12,01F3019S,S,522,1610,706,19,341,Thursday,國道1號,下營系統,麻豆,下營系統-麻豆
2024-01-25,12,01F3083N,N,470,1792,781,31,347,Thursday,國道1號,安定,麻豆,安定-麻豆
2024-01-25,12,01F3083S,S,528,1729,766,17,359,Thursday,國道1號,麻豆,安定,麻豆-安定
2024-01-25,12,01F3126N,N,441,1871,809,30,318,Thursday,國道1號,臺南系統,安定,臺南系統-安定
2024-01-25,12,01F3126S,S,526,1861,793,19,322,Thursday,國道1號,安定,臺南系統,安定-臺南系統
2024-01-25,12,01F3185N,N,481,2216,908,27,341,Thursday,國道1號,永康,臺南系統,永康-臺南系統
2024-01-25,12,01F3185S,S,496,2449,996,21,333,Thursday,國道1號,臺南系統,永康,臺南系統-永康
2024-01-25,12,01F3227N,N,513,2171,958,20,400,Thursday,國道1號,大灣,永康,大灣-永康
2024-01-25,12,01F3227S,S,562,2381,1010,19,373,Thursday,國道1號,永康,大灣,永康-大灣
2024-01-25,12,01F3252N,N,505,1623,771,18,368,Thursday,國道1號,仁德,大灣,仁德-大灣
2024-01-25,12,01F3252S,S,560,1688,818,14,340,Thursday,國道1號,大灣,仁德,大灣-仁德
2024-01-25,12,01F3286N,N,524,2188,983,17,389,Thursday,國道1號,仁德系統,仁德,仁德系統-仁德
2024-01-25,12,01F3286S,S,559,2010,886,15,346,Thursday,國道1號,仁德,仁德系統,仁德-仁德系統
2024-01-25,12,01F3366N,N,537,2144,951,14,346,Thursday,國道1號,路竹,仁德系統,路竹-仁德系統
2024-01-25,12,01F3366S,S,574,1962,908,10,360,Thursday,國道1號,仁德系統,路竹,仁德系統-路竹
2024-01-25,12,01F3398N,N,558,2132,965,15,345,Thursday,國道1號,高科,路竹,高科-路竹
2024-01-25,12,01F3398S,S,594,2014,921,11,381,Thursday,國道1號,路竹,高科,路竹-高科
2024-01-25,12,01F3460N,N,593,2007,936,14,310,Thursday,國道1號,岡山,高科,岡山-高科
2024-01-25,12,01F3460S,S,624,2076,946,11,317,Thursday,國道1號,高科,岡山,高科-岡山
